iso3,indicator,year,value,lower,upper
UGA,Infant mortality rate,2008,55.3428626138962,51.4332468539262,59.5314398058848
UGA,Infant mortality rate,2009,52.7414972392662,48.9810293103285,56.8212030862723
UGA,Infant mortality rate,2010,49.8991120597645,46.2004782476487,53.9122539884143
UGA,Infant mortality rate,2011,46.9767217425911,43.2356624798383,50.9489231062682
UGA,Infant mortality rate,2012,44.4480555297388,40.7103984415008,48.4719612715931
UGA,Infant mortality rate,2013,42.9442812052853,39.1897135766988,47.109012984751
UGA,Infant mortality rate,2014,41.5860446509146,37.6394082771152,45.822477257332
UGA,Infant mortality rate,2015,40.3351793000294,36.2990548616916,44.703061282797
UGA,Infant mortality rate,2016,39.1077120690976,35.0037541833091,43.6234482107942
UGA,Infant mortality rate,2017,38.1264087520874,33.8758027358451,42.8506470842506
UGA,Infant mortality rate,2018,37.3308648830917,32.9718694814911,42.1687663420827
UGA,Infant mortality rate,2019,36.9004729409239,32.3910292076043,41.9253712431599
UGA,Infant mortality rate,2020,36.6270066730032,32.0285932970029,41.8056190452679
UGA,Infant mortality rate,2021,36.3784896977287,31.5230067099709,41.7182316457678
UGA,Infant mortality rate,2022,36.4765043212964,31.236196191838,42.0772081370838
UGA,Infant mortality rate,2023,36.1859514611824,30.4322985363884,42.3213533666874
UGA,Infant mortality rate,2024,35.9460485405582,29.5356043372692,43.1553705824706
ZAF,Infant mortality rate,2000,46.5141105458671,42.9244542088585,50.1461517527614
ZAF,Infant mortality rate,2001,47.226426565525,43.9421834579766,50.6074062429779
ZAF,Infant mortality rate,2002,47.6385281453322,44.4168114824479,50.9505797406754
ZAF,Infant mortality rate,2003,48.3116230804443,45.1587070967669,51.5409844065242
ZAF,Infant mortality rate,2004,48.6795484995004,45.5162786968062,51.8473511663632
ZAF,Infant mortality rate,2005,47.7086098869528,44.739767988434,50.7215694396799
ZAF,Infant mortality rate,2006,45.9797965261183,43.237389931044,49.0011873580372
ZAF,Infant mortality rate,2007,44.0031876220747,41.3815080840213,47.0110781837605
ZAF,Infant mortality rate,2008,40.9717237242097,38.4439122595705,43.8580854655082
ZAF,Infant mortality rate,2009,38.2239362691534,35.7983975518882,41.0339506573641
ZAF,Infant mortality rate,2010,36.0441628314371,33.7546492327733,38.6925410646945
ZAF,Infant mortality rate,2011,34.5141175922908,32.2813814397418,36.9785939535174
ZAF,Infant mortality rate,2012,33.3164820917135,31.2311672918927,35.673307170286
ZAF,Infant mortality rate,2013,32.0859552633725,30.1244647626908,34.2304725758491
ZAF,Infant mortality rate,2014,30.697193059624,28.8345882048287,32.7148171718844
ZAF,Infant mortality rate,2015,29.3179370050833,27.5184981239493,31.2398608171757
ZAF,Infant mortality rate,2016,28.0442366999404,26.2377894062344,29.878786040437
ZAF,Infant mortality rate,2017,26.833967048523,24.9737175699878,28.6479333524727
ZAF,Infant mortality rate,2018,25.8444363461041,23.9944990551908,27.605981960158
ZAF,Infant mortality rate,2019,25.0648556171759,23.2285444760479,26.815592946877
ZAF,Infant mortality rate,2020,24.5409826107645,22.8481165611882,26.2543978572971
ZAF,Infant mortality rate,2021,24.3295790001666,22.6639029985115,26.1068864016903
ZAF,Infant mortality rate,2022,24.2885114446472,22.3081267892155,26.5266390756586
ZAF,Infant mortality rate,2023,24.3063152437424,21.6767331335734,27.3709424930065
ZAF,Infant mortality rate,2024,24.2124508327596,20.7904819430473,28.533047752732
ZMB,Infant mortality rate,2000,89.30473584585,83.0538906795385,96.0284215482925
ZMB,Infant mortality rate,2001,84.5862088459539,78.6718116106832,91.0699743996081
ZMB,Infant mortality rate,2002,78.6809500638738,73.3127570006672,84.6206208440402
ZMB,Infant mortality rate,2003,72.3203378744958,67.4444093070119,77.7245332126927
ZMB,Infant mortality rate,2004,65.8388693215826,61.0719742410599,70.9890162706363
ZMB,Infant mortality rate,2005,60.231970852638,55.6590020228806,65.0489187128177
ZMB,Infant mortality rate,2006,56.362013850553,51.9961662802898,60.9296022186154
ZMB,Infant mortality rate,2007,54.3457073975873,50.2379085689272,58.7007532055664
ZMB,Infant mortality rate,2008,52.083356692953,48.1315698748261,56.2837938381303
ZMB,Infant mortality rate,2009,50.1874443622077,46.2803454567608,54.4562660221848
ZMB,Infant mortality rate,2010,48.6323032192155,44.7598231537271,52.8680046988285
ZMB,Infant mortality rate,2011,47.3805622517,43.523102694026,51.6842241344293
ZMB,Infant mortality rate,2012,46.1185660715196,42.2692834078799,50.4570958973985
ZMB,Infant mortality rate,2013,44.5042052918793,40.6214136828493,48.7764494527033
ZMB,Infant mortality rate,2014,43.0172644409769,39.0702678470846,47.2954579103862
ZMB,Infant mortality rate,2015,42.3946481908193,38.3263301249611,46.7383935276844
ZMB,Infant mortality rate,2016,40.5993732416015,36.5333699911947,45.0103259724299
ZMB,Infant mortality rate,2017,38.7792723341999,34.6937650580116,43.2722168612626
ZMB,Infant mortality rate,2018,37.6912011872291,33.5161036777247,42.2930774599309
ZMB,Infant mortality rate,2019,36.0865706049871,31.9324545324602,40.7819371489661
ZMB,Infant mortality rate,2020,35.7314165386348,31.4396214891349,40.6572943610234
ZMB,Infant mortality rate,2021,35.6418003185701,30.9982399581779,41.0821833501814
ZMB,Infant mortality rate,2022,35.4063651223981,30.2458993470311,41.5390774567663
ZMB,Infant mortality rate,2023,35.022367036324,29.1169930734175,42.3644913254409
ZMB,Infant mortality rate,2024,34.6127562057072,27.8806870348002,43.4130591712327
ZWE,Infant mortality rate,2000,58.3327689276344,52.7261440656077,64.5354655328647
ZWE,Infant mortality rate,2001,58.300576541403,52.7609478588713,64.4947084785083
ZWE,Infant mortality rate,2002,58.7366630996967,53.1148028750826,64.8270664993801
ZWE,Infant mortality rate,2003,59.5136027655575,53.9304470863424,65.4673916511042
ZWE,Infant mortality rate,2004,61.7404659730481,56.088664252327,67.8047071440643
ZWE,Infant mortality rate,2005,64.4719725366363,58.6899428225574,70.6383661416549
ZWE,Infant mortality rate,2006,65.8761729474389,60.2568685674252,72.0115191827568
ZWE,Infant mortality rate,2007,68.8109152276767,62.909636184759,75.4119297118957
ZWE,Infant mortality rate,2008,69.7972247651499,63.7826184497409,76.5492528259259
ZWE,Infant mortality rate,2009,69.7704875103719,63.7771891594341,76.4054683015505
ZWE,Infant mortality rate,2010,67.4494488019051,61.5927119526408,74.0486203798482
ZWE,Infant mortality rate,2011,64.2386083190669,58.5129660569024,70.3925320773073
ZWE,Infant mortality rate,2012,58.8393062032403,53.1890403613082,64.8913215725373
ZWE,Infant mortality rate,2013,56.5733161288897,50.7896876795266,62.88418874058
ZWE,Infant mortality rate,2014,54.6937562838297,48.7370449704126,61.0797564575413
ZWE,Infant mortality rate,2015,54.6892715537195,48.4724682437952,61.6223944821466
ZWE,Infant mortality rate,2016,54.292316048054,47.8162947795813,61.6469400685294
ZWE,Infant mortality rate,2017,54.222451269804,47.1776104562628,62.3992274834045
ZWE,Infant mortality rate,2018,54.4032280102741,46.8584107022219,63.4700336526117
ZWE,Infant mortality rate,2019,55.7511982622281,47.6279186555415,65.8157417151766
ZWE,Infant mortality rate,2020,57.849591722931,48.7564271473001,68.944065818992
ZWE,Infant mortality rate,2021,59.8338650734725,49.2912542593536,72.8042853788692
ZWE,Infant mortality rate,2022,61.6004053612583,48.1157260250078,78.122924576976
ZWE,Infant mortality rate,2023,62.1961109062569,45.4985868639844,83.487259057359
ZWE,Infant mortality rate,2024,62.4358095827955,42.4587448457771,90.0255314096401
AGO,Neonatal mortality rate,2000,39.1497372557639,32.2596424973193,46.5081275379811
